space,train_dataset,train_split,eval_dataset,eval_split,epsilon_px,epsilon_norm,epsilon_sq,eval_covered_by_train_weighted,train_covered_by_eval_weighted,train_kmeans_k,eval_kmeans_k
flow,synthetic_small_zoom,train,middlebury,val,2.0,0.0078125,6.103515625e-05,0.9271240234375,0.0375399375,8192,8192
flow,synthetic_small_zoom,train,middlebury,val,3.0,0.01171875,0.0001373291015625,0.941741943359375,0.0578714375,8192,8192
flow,synthetic_small_zoom,train,middlebury,val,4.0,0.015625,0.000244140625,0.949615478515625,0.0875945625,8192,8192
flow,synthetic_small_zoom,train,middlebury,val,6.0,0.0234375,0.00054931640625,0.9576619466145834,0.1654865625,8192,8192
flow,synthetic_small_zoom,train,middlebury,val,8.0,0.03125,0.0009765625,0.9627176920572916,0.256923625,8192,8192
flow,synthetic_small_zoom,train,middlebury,val,12.0,0.046875,0.002197265625,0.9710184733072916,0.42942825,8192,8192
flow,synthetic_small_zoom,train,middlebury,val,16.0,0.0625,0.00390625,0.9780782063802084,0.5735136875,8192,8192
flow,synthetic_small_zoom,train,middlebury,val,24.0,0.09375,0.0087890625,1.0,0.7757868125,8192,8192
flow,synthetic_small_zoom,train,middlebury,val,32.0,0.125,0.015625,1.0,0.8966499375,8192,8192
flow,synthetic_small_zoom,train,middlebury,val,48.0,0.1875,0.03515625,1.0,0.9850813125,8192,8192
flow,synthetic_small_zoom,train,middlebury,val,64.0,0.25,0.0625,1.0,0.995898,8192,8192
flow,synthetic_large_zoom,train,flyingthings,test,0.5,0.001953125,3.814697265625e-06,0.6090679386933281,0.4926876875,8192,8192
flow,synthetic_large_zoom,train,flyingthings,test,0.75,0.0029296875,8.58306884765625e-06,0.8357748559737915,0.6065149375,8192,8192
flow,synthetic_large_zoom,train,flyingthings,test,1.0,0.00390625,1.52587890625e-05,0.8885840933164688,0.688622125,8192,8192
flow,synthetic_large_zoom,train,flyingthings,test,1.5,0.005859375,3.4332275390625e-05,0.9364039510556708,0.790076,8192,8192
flow,synthetic_large_zoom,train,flyingthings,test,2.0,0.0078125,6.103515625e-05,0.9560353434058567,0.8534085,8192,8192
flow,synthetic_large_zoom,train,flyingthings,test,3.0,0.01171875,0.0001373291015625,0.9704603112262228,0.9217698125,8192,8192
flow,synthetic_large_zoom,train,flyingthings,test,4.0,0.015625,0.000244140625,0.978652360510226,0.9534535625,8192,8192
flow,synthetic_large_zoom,train,flyingthings,test,6.0,0.0234375,0.00054931640625,0.9852237657769594,0.978318875,8192,8192
flow,synthetic_large_zoom,train,flyingthings,test,8.0,0.03125,0.0009765625,0.9888990738299127,0.9887119375,8192,8192
flow,synthetic_large_zoom,train,flyingthings,test,12.0,0.046875,0.002197265625,0.9922988856684425,0.9963370625,8192,8192
flow,synthetic_large_zoom,train,flyingthings,test,16.0,0.0625,0.00390625,0.9935601625071511,0.99836625,8192,8192
flow,synthetic_large_zoom,train,flyingthings,test,24.0,0.09375,0.0087890625,0.995029894656393,0.999117125,8192,8192
flow,synthetic_large_zoom,train,flyingthings,test,32.0,0.125,0.015625,0.9964859392877574,0.999488625,8192,8192
flow,synthetic_large_zoom,train,flyingthings,test,48.0,0.1875,0.03515625,0.997574515964674,0.99967675,8192,8192
flow,synthetic_large_zoom,train,flyingthings,test,64.0,0.25,0.0625,0.9983957670373284,0.999870875,8192,8192
flow,synthetic_large_zoom,train,kitti2015,val,0.5,0.001953125,3.814697265625e-06,0.6186845314175738,0.4111175625,8192,8192
flow,synthetic_large_zoom,train,kitti2015,val,0.75,0.0029296875,8.58306884765625e-06,0.8617905886846783,0.503017125,8192,8192
flow,synthetic_large_zoom,train,kitti2015,val,1.0,0.00390625,1.52587890625e-05,0.946533072805716,0.559655625,8192,8192
flow,synthetic_large_zoom,train,kitti2015,val,1.5,0.005859375,3.4332275390625e-05,0.9861239660922326,0.6321196875,8192,8192
flow,synthetic_large_zoom,train,kitti2015,val,2.0,0.0078125,6.103515625e-05,0.9965671078985902,0.679149625,8192,8192
flow,synthetic_large_zoom,train,kitti2015,val,3.0,0.01171875,0.0001373291015625,0.9990254700025955,0.7364224375,8192,8192
flow,synthetic_large_zoom,train,kitti2015,val,4.0,0.015625,0.000244140625,0.9994906978908037,0.770634875,8192,8192
flow,synthetic_large_zoom,train,kitti2015,val,6.0,0.0234375,0.00054931640625,0.9998996087188603,0.810737375,8192,8192
flow,synthetic_large_zoom,train,kitti2015,val,8.0,0.03125,0.0009765625,1.0,0.839948125,8192,8192
flow,synthetic_large_zoom,train,kitti2015,val,12.0,0.046875,0.002197265625,1.0,0.8772801875,8192,8192
flow,synthetic_large_zoom,train,kitti2015,val,16.0,0.0625,0.00390625,1.0,0.901886,8192,8192
flow,synthetic_large_zoom,train,kitti2015,val,24.0,0.09375,0.0087890625,1.0,0.9326623125,8192,8192
flow,synthetic_large_zoom,train,kitti2015,val,32.0,0.125,0.015625,1.0,0.951732,8192,8192
flow,synthetic_large_zoom,train,kitti2015,val,48.0,0.1875,0.03515625,1.0,0.9748694375,8192,8192
flow,synthetic_large_zoom,train,kitti2015,val,64.0,0.25,0.0625,1.0,0.987259375,8192,8192
flow,synthetic_large_zoom,train,kitti2012,val,0.5,0.001953125,3.814697265625e-06,0.7024454333118557,0.3730665625,8192,8192
flow,synthetic_large_zoom,train,kitti2012,val,0.75,0.0029296875,8.58306884765625e-06,0.9564347414626289,0.4305949375,8192,8192
flow,synthetic_large_zoom,train,kitti2012,val,1.0,0.00390625,1.52587890625e-05,0.9864237677190721,0.46826575,8192,8192
flow,synthetic_large_zoom,train,kitti2012,val,1.5,0.005859375,3.4332275390625e-05,0.9989026256443299,0.5161204375,8192,8192
flow,synthetic_large_zoom,train,kitti2012,val,2.0,0.0078125,6.103515625e-05,0.9998238160438144,0.54971275,8192,8192
flow,synthetic_large_zoom,train,kitti2012,val,3.0,0.01171875,0.0001373291015625,0.9999723139497423,0.59817725,8192,8192
flow,synthetic_large_zoom,train,kitti2012,val,4.0,0.015625,0.000244140625,0.9999798646907216,0.63124925,8192,8192
flow,synthetic_large_zoom,train,kitti2012,val,6.0,0.0234375,0.00054931640625,0.9999798646907216,0.6819454375,8192,8192
flow,synthetic_large_zoom,train,kitti2012,val,8.0,0.03125,0.0009765625,1.0,0.7203108125,8192,8192
flow,synthetic_large_zoom,train,kitti2012,val,12.0,0.046875,0.002197265625,1.0,0.775897375,8192,8192
flow,synthetic_large_zoom,train,kitti2012,val,16.0,0.0625,0.00390625,1.0,0.815948625,8192,8192
flow,synthetic_large_zoom,train,kitti2012,val,24.0,0.09375,0.0087890625,1.0,0.871093375,8192,8192
flow,synthetic_large_zoom,train,kitti2012,val,32.0,0.125,0.015625,1.0,0.9055401875,8192,8192
flow,synthetic_large_zoom,train,kitti2012,val,48.0,0.1875,0.03515625,1.0,0.9478645,8192,8192
flow,synthetic_large_zoom,train,kitti2012,val,64.0,0.25,0.0625,1.0,0.9727548125,8192,8192
flow,synthetic_large_zoom,train,spair,test,0.5,0.001953125,3.814697265625e-06,0.06187166017570872,0.06813075,8192,8192
flow,synthetic_large_zoom,train,spair,test,0.75,0.0029296875,8.58306884765625e-06,0.12204510461008966,0.16572775,8192,8192
flow,synthetic_large_zoom,train,spair,test,1.0,0.00390625,1.52587890625e-05,0.17694275880807897,0.2857936875,8192,8192
flow,synthetic_large_zoom,train,spair,test,1.5,0.005859375,3.4332275390625e-05,0.2664500498143284,0.5954760625,8192,8192
flow,synthetic_large_zoom,train,spair,test,2.0,0.0078125,6.103515625e-05,0.3245063852911874,0.8538514375,8192,8192
flow,synthetic_large_zoom,train,spair,test,3.0,0.01171875,0.0001373291015625,0.4055678833439,0.989695375,8192,8192
flow,synthetic_large_zoom,train,spair,test,4.0,0.015625,0.000244140625,0.459344715152613,0.9978055,8192,8192
flow,synthetic_large_zoom,train,spair,test,6.0,0.0234375,0.00054931640625,0.5373833891857621,0.999500125,8192,8192
flow,synthetic_large_zoom,train,spair,test,8.0,0.03125,0.0009765625,0.5891450049814329,0.9996578125,8192,8192
flow,synthetic_large_zoom,train,spair,test,12.0,0.046875,0.002197265625,0.6538696676025723,0.9997085,8192,8192
flow,synthetic_large_zoom,train,spair,test,16.0,0.0625,0.00390625,0.6975477764695227,0.9997640625,8192,8192
flow,synthetic_large_zoom,train,spair,test,24.0,0.09375,0.0087890625,0.7676388008332579,0.99986425,8192,8192
flow,synthetic_large_zoom,train,spair,test,32.0,0.125,0.015625,0.8241780635811974,0.999990125,8192,8192
flow,synthetic_large_zoom,train,spair,test,48.0,0.1875,0.03515625,0.8938728376052893,0.999990125,8192,8192
flow,synthetic_large_zoom,train,spair,test,64.0,0.25,0.0625,0.9358187664160855,0.999990125,8192,8192
flow,synthetic_large_zoom,train,pfpascal,test,0.5,0.001953125,3.814697265625e-06,0.21458160729080364,0.076602875,8192,2414
flow,synthetic_large_zoom,train,pfpascal,test,0.75,0.0029296875,8.58306884765625e-06,0.38980944490472247,0.1785625625,8192,2414
flow,synthetic_large_zoom,train,pfpascal,test,1.0,0.00390625,1.52587890625e-05,0.5132560066280033,0.2890156875,8192,2414
flow,synthetic_large_zoom,train,pfpascal,test,1.5,0.005859375,3.4332275390625e-05,0.6714995857497928,0.514583375,8192,2414
flow,synthetic_large_zoom,train,pfpascal,test,2.0,0.0078125,6.103515625e-05,0.7638773819386909,0.6871136875,8192,2414
flow,synthetic_large_zoom,train,pfpascal,test,3.0,0.01171875,0.0001373291015625,0.8529411764705882,0.8727916875,8192,2414
flow,synthetic_large_zoom,train,pfpascal,test,4.0,0.015625,0.000244140625,0.8935376967688484,0.938923375,8192,2414
flow,synthetic_large_zoom,train,pfpascal,test,6.0,0.0234375,0.00054931640625,0.9362054681027341,0.975618875,8192,2414
flow,synthetic_large_zoom,train,pfpascal,test,8.0,0.03125,0.0009765625,0.9573322286661143,0.98768025,8192,2414
flow,synthetic_large_zoom,train,pfpascal,test,12.0,0.046875,0.002197265625,0.9730737365368682,0.995338,8192,2414
flow,synthetic_large_zoom,train,pfpascal,test,16.0,0.0625,0.00390625,0.9772162386081193,0.9971775625,8192,2414
flow,synthetic_large_zoom,train,pfpascal,test,24.0,0.09375,0.0087890625,0.9888152444076223,0.998388375,8192,2414
flow,synthetic_large_zoom,train,pfpascal,test,32.0,0.125,0.015625,0.9946147473073736,0.9989625,8192,2414
flow,synthetic_large_zoom,train,pfpascal,test,48.0,0.1875,0.03515625,0.995857497928749,0.9991744375,8192,2414
flow,synthetic_large_zoom,train,pfpascal,test,64.0,0.25,0.0625,0.9987572493786246,0.9993136875,8192,2414
flow,synthetic_large_zoom,train,pfwillow,test,0.5,0.001953125,3.814697265625e-06,0.22966666666666666,0.2676769375,8192,8192
flow,synthetic_large_zoom,train,pfwillow,test,0.75,0.0029296875,8.58306884765625e-06,0.37977777777777777,0.4675459375,8192,8192
flow,synthetic_large_zoom,train,pfwillow,test,1.0,0.00390625,1.52587890625e-05,0.4871111111111111,0.632865,8192,8192
flow,synthetic_large_zoom,train,pfwillow,test,1.5,0.005859375,3.4332275390625e-05,0.6432222222222223,0.8313005625,8192,8192
flow,synthetic_large_zoom,train,pfwillow,test,2.0,0.0078125,6.103515625e-05,0.7343333333333333,0.917039625,8192,8192
flow,synthetic_large_zoom,train,pfwillow,test,3.0,0.01171875,0.0001373291015625,0.8142222222222222,0.969521375,8192,8192
flow,synthetic_large_zoom,train,pfwillow,test,4.0,0.015625,0.000244140625,0.8574444444444445,0.9850198125,8192,8192
flow,synthetic_large_zoom,train,pfwillow,test,6.0,0.0234375,0.00054931640625,0.9024444444444445,0.9941741875,8192,8192
flow,synthetic_large_zoom,train,pfwillow,test,8.0,0.03125,0.0009765625,0.9258888888888889,0.9962019375,8192,8192
flow,synthetic_large_zoom,train,pfwillow,test,12.0,0.046875,0.002197265625,0.9466666666666667,0.9982238125,8192,8192
flow,synthetic_large_zoom,train,pfwillow,test,16.0,0.0625,0.00390625,0.959,0.998761125,8192,8192
flow,synthetic_large_zoom,train,pfwillow,test,24.0,0.09375,0.0087890625,0.9738888888888889,0.999251375,8192,8192
flow,synthetic_large_zoom,train,pfwillow,test,32.0,0.125,0.015625,0.9843333333333333,0.9993158125,8192,8192
flow,synthetic_large_zoom,train,pfwillow,test,48.0,0.1875,0.03515625,0.9928888888888889,0.9995134375,8192,8192
flow,synthetic_large_zoom,train,pfwillow,test,64.0,0.25,0.0625,0.9983333333333333,0.9995806875,8192,8192
flow,synthetic_large_zoom,train,pointodyssey,test,0.5,0.001953125,3.814697265625e-06,0.601667875,0.393970375,8192,8192
flow,synthetic_large_zoom,train,pointodyssey,test,0.75,0.0029296875,8.58306884765625e-06,0.904132,0.4968779375,8192,8192
flow,synthetic_large_zoom,train,pointodyssey,test,1.0,0.00390625,1.52587890625e-05,0.975187875,0.5692855,8192,8192
flow,synthetic_large_zoom,train,pointodyssey,test,1.5,0.005859375,3.4332275390625e-05,0.988246625,0.6695591875,8192,8192
flow,synthetic_large_zoom,train,pointodyssey,test,2.0,0.0078125,6.103515625e-05,0.99203425,0.7292754375,8192,8192
flow,synthetic_large_zoom,train,pointodyssey,test,3.0,0.01171875,0.0001373291015625,0.9946773125,0.802241125,8192,8192
flow,synthetic_large_zoom,train,pointodyssey,test,4.0,0.015625,0.000244140625,0.996721375,0.8484459375,8192,8192
flow,synthetic_large_zoom,train,pointodyssey,test,6.0,0.0234375,0.00054931640625,0.9982659375,0.90891875,8192,8192
flow,synthetic_large_zoom,train,pointodyssey,test,8.0,0.03125,0.0009765625,0.9988816875,0.938065625,8192,8192
flow,synthetic_large_zoom,train,pointodyssey,test,12.0,0.046875,0.002197265625,0.9995368125,0.9697529375,8192,8192
flow,synthetic_large_zoom,train,pointodyssey,test,16.0,0.0625,0.00390625,0.9996680625,0.9839035,8192,8192
flow,synthetic_large_zoom,train,pointodyssey,test,24.0,0.09375,0.0087890625,0.9999049375,0.99475525,8192,8192
flow,synthetic_large_zoom,train,pointodyssey,test,32.0,0.125,0.015625,1.0,0.9976888125,8192,8192
flow,synthetic_large_zoom,train,pointodyssey,test,48.0,0.1875,0.03515625,1.0,0.998741125,8192,8192
flow,synthetic_large_zoom,train,pointodyssey,test,64.0,0.25,0.0625,1.0,0.9991491875,8192,8192
flow,synthetic_large_zoom,train,tss,val,0.5,0.001953125,3.814697265625e-06,0.299949951171875,0.406805375,8192,8192
flow,synthetic_large_zoom,train,tss,val,0.75,0.0029296875,8.58306884765625e-06,0.4932666015625,0.68452375,8192,8192
flow,synthetic_large_zoom,train,tss,val,1.0,0.00390625,1.52587890625e-05,0.613148193359375,0.7973800625,8192,8192
flow,synthetic_large_zoom,train,tss,val,1.5,0.005859375,3.4332275390625e-05,0.755548095703125,0.8871145625,8192,8192
flow,synthetic_large_zoom,train,tss,val,2.0,0.0078125,6.103515625e-05,0.81844970703125,0.9316176875,8192,8192
flow,synthetic_large_zoom,train,tss,val,3.0,0.01171875,0.0001373291015625,0.865428466796875,0.96595175,8192,8192
flow,synthetic_large_zoom,train,tss,val,4.0,0.015625,0.000244140625,0.884671630859375,0.9774715625,8192,8192
flow,synthetic_large_zoom,train,tss,val,6.0,0.0234375,0.00054931640625,0.906868896484375,0.988355625,8192,8192
flow,synthetic_large_zoom,train,tss,val,8.0,0.03125,0.0009765625,0.91700927734375,0.99331275,8192,8192
flow,synthetic_large_zoom,train,tss,val,12.0,0.046875,0.002197265625,0.927711181640625,0.99684275,8192,8192
flow,synthetic_large_zoom,train,tss,val,16.0,0.0625,0.00390625,0.9353759765625,0.997881125,8192,8192
flow,synthetic_large_zoom,train,tss,val,24.0,0.09375,0.0087890625,0.9510009765625,0.998698,8192,8192
flow,synthetic_large_zoom,train,tss,val,32.0,0.125,0.015625,0.96351318359375,0.9990645625,8192,8192
flow,synthetic_large_zoom,train,tss,val,48.0,0.1875,0.03515625,0.982752685546875,0.99932425,8192,8192
flow,synthetic_large_zoom,train,tss,val,64.0,0.25,0.0625,0.993541259765625,0.9996331875,8192,8192
flow,synthetic_large_zoom,train,middlebury,val,0.5,0.001953125,3.814697265625e-06,0.6693522135416666,0.0052725625,8192,8192
flow,synthetic_large_zoom,train,middlebury,val,0.75,0.0029296875,8.58306884765625e-06,0.846221923828125,0.0063030625,8192,8192
flow,synthetic_large_zoom,train,middlebury,val,1.0,0.00390625,1.52587890625e-05,0.9207763671875,0.0141484375,8192,8192
flow,synthetic_large_zoom,train,middlebury,val,1.5,0.005859375,3.4332275390625e-05,0.9789021809895834,0.0174414375,8192,8192
flow,synthetic_large_zoom,train,middlebury,val,2.0,0.0078125,6.103515625e-05,0.9942728678385416,0.02748425,8192,8192
flow,synthetic_large_zoom,train,middlebury,val,3.0,0.01171875,0.0001373291015625,0.9998982747395834,0.041883875,8192,8192
flow,synthetic_large_zoom,train,middlebury,val,4.0,0.015625,0.000244140625,1.0,0.061009875,8192,8192
flow,synthetic_large_zoom,train,middlebury,val,6.0,0.0234375,0.00054931640625,1.0,0.10340425,8192,8192
flow,synthetic_large_zoom,train,middlebury,val,8.0,0.03125,0.0009765625,1.0,0.155283875,8192,8192
flow,synthetic_large_zoom,train,middlebury,val,12.0,0.046875,0.002197265625,1.0,0.2575259375,8192,8192
flow,synthetic_large_zoom,train,middlebury,val,16.0,0.0625,0.00390625,1.0,0.3492791875,8192,8192
flow,synthetic_large_zoom,train,middlebury,val,24.0,0.09375,0.0087890625,1.0,0.497380875,8192,8192
flow,synthetic_large_zoom,train,middlebury,val,32.0,0.125,0.015625,1.0,0.6089091875,8192,8192
flow,synthetic_large_zoom,train,middlebury,val,48.0,0.1875,0.03515625,1.0,0.756859125,8192,8192
flow,synthetic_large_zoom,train,middlebury,val,64.0,0.25,0.0625,1.0,0.84601875,8192,8192
flow,synthetic_random_flipping,train,flyingthings,test,0.5,0.001953125,3.814697265625e-06,0.19837654864487986,0.100173625,8192,8192
flow,synthetic_random_flipping,train,flyingthings,test,0.75,0.0029296875,8.58306884765625e-06,0.4260897079921696,0.148097625,8192,8192
flow,synthetic_random_flipping,train,flyingthings,test,1.0,0.00390625,1.52587890625e-05,0.6717847741168478,0.19370875,8192,8192
flow,synthetic_random_flipping,train,flyingthings,test,1.5,0.005859375,3.4332275390625e-05,0.9096234843168979,0.277935125,8192,8192
flow,synthetic_random_flipping,train,flyingthings,test,2.0,0.0078125,6.103515625e-05,0.9581525789518378,0.343193,8192,8192
flow,synthetic_random_flipping,train,flyingthings,test,3.0,0.01171875,0.0001373291015625,0.9831981527996282,0.4299061875,8192,8192
flow,synthetic_random_flipping,train,flyingthings,test,4.0,0.015625,0.000244140625,0.990214262728833,0.4843264375,8192,8192
flow,synthetic_random_flipping,train,flyingthings,test,6.0,0.0234375,0.00054931640625,0.9948824046678346,0.5558960625,8192,8192
flow,synthetic_random_flipping,train,flyingthings,test,8.0,0.03125,0.0009765625,0.9968191884475115,0.5983411875,8192,8192
flow,synthetic_random_flipping,train,flyingthings,test,12.0,0.046875,0.002197265625,0.9978049690717964,0.6615950625,8192,8192
flow,synthetic_random_flipping,train,flyingthings,test,16.0,0.0625,0.00390625,0.998606596713208,0.7049245625,8192,8192
flow,synthetic_random_flipping,train,flyingthings,test,24.0,0.09375,0.0087890625,0.9990617066826373,0.766787,8192,8192
flow,synthetic_random_flipping,train,flyingthings,test,32.0,0.125,0.015625,0.9991270017296553,0.81790725,8192,8192
flow,synthetic_random_flipping,train,flyingthings,test,48.0,0.1875,0.03515625,0.9994203056841747,0.8906544375,8192,8192
flow,synthetic_random_flipping,train,flyingthings,test,64.0,0.25,0.0625,0.9997256909682495,0.9382935,8192,8192
flow,synthetic_random_flipping,train,kitti2015,val,0.5,0.001953125,3.814697265625e-06,0.179827718767293,0.078694375,8192,8192
flow,synthetic_random_flipping,train,kitti2015,val,0.75,0.0029296875,8.58306884765625e-06,0.41286771367427194,0.116347375,8192,8192
flow,synthetic_random_flipping,train,kitti2015,val,1.0,0.00390625,1.52587890625e-05,0.6638410193877601,0.1426473125,8192,8192
flow,synthetic_random_flipping,train,kitti2015,val,1.5,0.005859375,3.4332275390625e-05,0.9511633145773037,0.186243,8192,8192
flow,synthetic_random_flipping,train,kitti2015,val,2.0,0.0078125,6.103515625e-05,0.9909329533156057,0.219612,8192,8192
flow,synthetic_random_flipping,train,kitti2015,val,3.0,0.01171875,0.0001373291015625,0.9993388866851778,0.2629139375,8192,8192
flow,synthetic_random_flipping,train,kitti2015,val,4.0,0.015625,0.000244140625,0.9998310488195454,0.290896375,8192,8192
flow,synthetic_random_flipping,train,kitti2015,val,6.0,0.0234375,0.00054931640625,1.0,0.3253743125,8192,8192
flow,synthetic_random_flipping,train,kitti2015,val,8.0,0.03125,0.0009765625,1.0,0.352522,8192,8192
flow,synthetic_random_flipping,train,kitti2015,val,12.0,0.046875,0.002197265625,1.0,0.3933185625,8192,8192
flow,synthetic_random_flipping,train,kitti2015,val,16.0,0.0625,0.00390625,1.0,0.4203878125,8192,8192
flow,synthetic_random_flipping,train,kitti2015,val,24.0,0.09375,0.0087890625,1.0,0.4648666875,8192,8192
