space,train_dataset,train_split,eval_dataset,eval_split,direction,epsilon_px,epsilon_norm,epsilon_sq,coverage
flow,synthetic_large_zoom,train,pfpascal,test,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,0.9403479701739851
flow,synthetic_large_zoom,train,pfpascal,test,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.178440875
flow,synthetic_large_zoom,train,pfpascal,test,eval_to_train,1.0,0.00390625,1.52587890625e-05,0.9772162386081193
flow,synthetic_large_zoom,train,pfpascal,test,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.28845
flow,synthetic_large_zoom,train,pfpascal,test,eval_to_train,1.5,0.005859375,3.4332275390625e-05,0.9842584921292461
flow,synthetic_large_zoom,train,pfpascal,test,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.512440875
flow,synthetic_large_zoom,train,pfpascal,test,eval_to_train,2.0,0.0078125,6.103515625e-05,0.9867439933719967
flow,synthetic_large_zoom,train,pfpascal,test,train_to_eval,2.0,0.0078125,6.103515625e-05,0.6889543125
flow,synthetic_large_zoom,train,pfpascal,test,eval_to_train,3.0,0.01171875,0.0001373291015625,0.9896437448218725
flow,synthetic_large_zoom,train,pfpascal,test,train_to_eval,3.0,0.01171875,0.0001373291015625,0.873165625
flow,synthetic_large_zoom,train,pfpascal,test,eval_to_train,4.0,0.015625,0.000244140625,0.9913007456503728
flow,synthetic_large_zoom,train,pfpascal,test,train_to_eval,4.0,0.015625,0.000244140625,0.935489875
flow,synthetic_large_zoom,train,pfpascal,test,eval_to_train,6.0,0.0234375,0.00054931640625,0.9946147473073736
flow,synthetic_large_zoom,train,pfpascal,test,train_to_eval,6.0,0.0234375,0.00054931640625,0.975104375
flow,synthetic_large_zoom,train,pfpascal,test,eval_to_train,8.0,0.03125,0.0009765625,0.995857497928749
flow,synthetic_large_zoom,train,pfpascal,test,train_to_eval,8.0,0.03125,0.0009765625,0.9875506875
flow,synthetic_large_zoom,train,pfpascal,test,eval_to_train,12.0,0.046875,0.002197265625,0.996271748135874
flow,synthetic_large_zoom,train,pfpascal,test,train_to_eval,12.0,0.046875,0.002197265625,0.9949715
flow,synthetic_large_zoom,train,pfpascal,test,eval_to_train,16.0,0.0625,0.00390625,0.9971002485501242
flow,synthetic_large_zoom,train,pfpascal,test,train_to_eval,16.0,0.0625,0.00390625,0.9972549375
flow,synthetic_large_zoom,train,pfpascal,test,eval_to_train,24.0,0.09375,0.0087890625,0.9983429991714996
flow,synthetic_large_zoom,train,pfpascal,test,train_to_eval,24.0,0.09375,0.0087890625,0.9984135
flow,synthetic_large_zoom,train,pfpascal,test,eval_to_train,32.0,0.125,0.015625,0.9987572493786246
flow,synthetic_large_zoom,train,pfpascal,test,train_to_eval,32.0,0.125,0.015625,0.99882925
flow,synthetic_large_zoom,train,pfpascal,test,eval_to_train,48.0,0.1875,0.03515625,1.0
flow,synthetic_large_zoom,train,pfpascal,test,train_to_eval,48.0,0.1875,0.03515625,0.9991520625
flow,synthetic_large_zoom,train,pfpascal,test,eval_to_train,64.0,0.25,0.0625,1.0
flow,synthetic_large_zoom,train,pfpascal,test,train_to_eval,64.0,0.25,0.0625,0.9992751875
flow,synthetic_large_zoom,train,pfwillow,test,eval_to_train,0.5,0.001953125,3.814697265625e-06,0.6777777777777778
flow,synthetic_large_zoom,train,pfwillow,test,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.2684311875
flow,synthetic_large_zoom,train,pfwillow,test,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,0.9253333333333333
flow,synthetic_large_zoom,train,pfwillow,test,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.4664039375
flow,synthetic_large_zoom,train,pfwillow,test,eval_to_train,1.0,0.00390625,1.52587890625e-05,0.9591111111111111
flow,synthetic_large_zoom,train,pfwillow,test,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.6355394375
flow,synthetic_large_zoom,train,pfwillow,test,eval_to_train,1.5,0.005859375,3.4332275390625e-05,0.9698888888888889
flow,synthetic_large_zoom,train,pfwillow,test,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.8314715
flow,synthetic_large_zoom,train,pfwillow,test,eval_to_train,2.0,0.0078125,6.103515625e-05,0.9768888888888889
flow,synthetic_large_zoom,train,pfwillow,test,train_to_eval,2.0,0.0078125,6.103515625e-05,0.91397825
flow,synthetic_large_zoom,train,pfwillow,test,eval_to_train,3.0,0.01171875,0.0001373291015625,0.9836666666666667
flow,synthetic_large_zoom,train,pfwillow,test,train_to_eval,3.0,0.01171875,0.0001373291015625,0.9686449375
flow,synthetic_large_zoom,train,pfwillow,test,eval_to_train,4.0,0.015625,0.000244140625,0.9867777777777778
flow,synthetic_large_zoom,train,pfwillow,test,train_to_eval,4.0,0.015625,0.000244140625,0.9845465625
flow,synthetic_large_zoom,train,pfwillow,test,eval_to_train,6.0,0.0234375,0.00054931640625,0.9913333333333333
flow,synthetic_large_zoom,train,pfwillow,test,train_to_eval,6.0,0.0234375,0.00054931640625,0.993815375
flow,synthetic_large_zoom,train,pfwillow,test,eval_to_train,8.0,0.03125,0.0009765625,0.9936666666666667
flow,synthetic_large_zoom,train,pfwillow,test,train_to_eval,8.0,0.03125,0.0009765625,0.996414375
flow,synthetic_large_zoom,train,pfwillow,test,eval_to_train,12.0,0.046875,0.002197265625,0.9964444444444445
flow,synthetic_large_zoom,train,pfwillow,test,train_to_eval,12.0,0.046875,0.002197265625,0.9981875
flow,synthetic_large_zoom,train,pfwillow,test,eval_to_train,16.0,0.0625,0.00390625,0.9973333333333333
flow,synthetic_large_zoom,train,pfwillow,test,train_to_eval,16.0,0.0625,0.00390625,0.998775625
flow,synthetic_large_zoom,train,pfwillow,test,eval_to_train,24.0,0.09375,0.0087890625,0.9985555555555555
flow,synthetic_large_zoom,train,pfwillow,test,train_to_eval,24.0,0.09375,0.0087890625,0.99925125
flow,synthetic_large_zoom,train,pfwillow,test,eval_to_train,32.0,0.125,0.015625,0.9991111111111111
flow,synthetic_large_zoom,train,pfwillow,test,train_to_eval,32.0,0.125,0.015625,0.9993536875
flow,synthetic_large_zoom,train,pfwillow,test,eval_to_train,48.0,0.1875,0.03515625,0.9996666666666667
flow,synthetic_large_zoom,train,pfwillow,test,train_to_eval,48.0,0.1875,0.03515625,0.999470625
flow,synthetic_large_zoom,train,pfwillow,test,eval_to_train,64.0,0.25,0.0625,1.0
flow,synthetic_large_zoom,train,pfwillow,test,train_to_eval,64.0,0.25,0.0625,0.9995466875
flow,synthetic_large_zoom,train,pointodyssey,test,eval_to_train,0.5,0.001953125,3.814697265625e-06,0.6189975
flow,synthetic_large_zoom,train,pointodyssey,test,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.9609845625
flow,synthetic_large_zoom,train,pointodyssey,test,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,0.9368659375
flow,synthetic_large_zoom,train,pointodyssey,test,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.9770770625
flow,synthetic_large_zoom,train,pointodyssey,test,eval_to_train,1.0,0.00390625,1.52587890625e-05,0.9988611875
flow,synthetic_large_zoom,train,pointodyssey,test,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.98310275
flow,synthetic_large_zoom,train,pointodyssey,test,eval_to_train,1.5,0.005859375,3.4332275390625e-05,0.9997491875
flow,synthetic_large_zoom,train,pointodyssey,test,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.9890009375
flow,synthetic_large_zoom,train,pointodyssey,test,eval_to_train,2.0,0.0078125,6.103515625e-05,0.99982125
flow,synthetic_large_zoom,train,pointodyssey,test,train_to_eval,2.0,0.0078125,6.103515625e-05,0.991710125
flow,synthetic_large_zoom,train,pointodyssey,test,eval_to_train,3.0,0.01171875,0.0001373291015625,0.9999014375
flow,synthetic_large_zoom,train,pointodyssey,test,train_to_eval,3.0,0.01171875,0.0001373291015625,0.9944395625
flow,synthetic_large_zoom,train,pointodyssey,test,eval_to_train,4.0,0.015625,0.000244140625,0.9999393125
flow,synthetic_large_zoom,train,pointodyssey,test,train_to_eval,4.0,0.015625,0.000244140625,0.9957750625
flow,synthetic_large_zoom,train,pointodyssey,test,eval_to_train,6.0,0.0234375,0.00054931640625,0.999976125
flow,synthetic_large_zoom,train,pointodyssey,test,train_to_eval,6.0,0.0234375,0.00054931640625,0.9970400625
flow,synthetic_large_zoom,train,pointodyssey,test,eval_to_train,8.0,0.03125,0.0009765625,0.9999876875
flow,synthetic_large_zoom,train,pointodyssey,test,train_to_eval,8.0,0.03125,0.0009765625,0.9975890625
flow,synthetic_large_zoom,train,pointodyssey,test,eval_to_train,12.0,0.046875,0.002197265625,0.999994625
flow,synthetic_large_zoom,train,pointodyssey,test,train_to_eval,12.0,0.046875,0.002197265625,0.998155875
flow,synthetic_large_zoom,train,pointodyssey,test,eval_to_train,16.0,0.0625,0.00390625,0.9999970625
flow,synthetic_large_zoom,train,pointodyssey,test,train_to_eval,16.0,0.0625,0.00390625,0.9985053125
flow,synthetic_large_zoom,train,pointodyssey,test,eval_to_train,24.0,0.09375,0.0087890625,1.0
flow,synthetic_large_zoom,train,pointodyssey,test,train_to_eval,24.0,0.09375,0.0087890625,0.9988388125
flow,synthetic_large_zoom,train,pointodyssey,test,eval_to_train,32.0,0.125,0.015625,1.0
flow,synthetic_large_zoom,train,pointodyssey,test,train_to_eval,32.0,0.125,0.015625,0.9990238125
flow,synthetic_large_zoom,train,pointodyssey,test,eval_to_train,48.0,0.1875,0.03515625,1.0
flow,synthetic_large_zoom,train,pointodyssey,test,train_to_eval,48.0,0.1875,0.03515625,0.9991910625
flow,synthetic_large_zoom,train,pointodyssey,test,eval_to_train,64.0,0.25,0.0625,1.0
flow,synthetic_large_zoom,train,pointodyssey,test,train_to_eval,64.0,0.25,0.0625,0.9992805
flow,synthetic_large_zoom,train,tss,val,eval_to_train,0.5,0.001953125,3.814697265625e-06,0.65018310546875
flow,synthetic_large_zoom,train,tss,val,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.9681855
flow,synthetic_large_zoom,train,tss,val,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,0.899615478515625
flow,synthetic_large_zoom,train,tss,val,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.9820433125
flow,synthetic_large_zoom,train,tss,val,eval_to_train,1.0,0.00390625,1.52587890625e-05,0.93484619140625
flow,synthetic_large_zoom,train,tss,val,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.987881125
flow,synthetic_large_zoom,train,tss,val,eval_to_train,1.5,0.005859375,3.4332275390625e-05,0.9472802734375
flow,synthetic_large_zoom,train,tss,val,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.9929350625
flow,synthetic_large_zoom,train,tss,val,eval_to_train,2.0,0.0078125,6.103515625e-05,0.95522705078125
flow,synthetic_large_zoom,train,tss,val,train_to_eval,2.0,0.0078125,6.103515625e-05,0.995014375
flow,synthetic_large_zoom,train,tss,val,eval_to_train,3.0,0.01171875,0.0001373291015625,0.966876220703125
flow,synthetic_large_zoom,train,tss,val,train_to_eval,3.0,0.01171875,0.0001373291015625,0.9966893125
flow,synthetic_large_zoom,train,tss,val,eval_to_train,4.0,0.015625,0.000244140625,0.974349365234375
flow,synthetic_large_zoom,train,tss,val,train_to_eval,4.0,0.015625,0.000244140625,0.9973816875
flow,synthetic_large_zoom,train,tss,val,eval_to_train,6.0,0.0234375,0.00054931640625,0.98293212890625
flow,synthetic_large_zoom,train,tss,val,train_to_eval,6.0,0.0234375,0.00054931640625,0.9979871875
flow,synthetic_large_zoom,train,tss,val,eval_to_train,8.0,0.03125,0.0009765625,0.987540283203125
flow,synthetic_large_zoom,train,tss,val,train_to_eval,8.0,0.03125,0.0009765625,0.998298875
flow,synthetic_large_zoom,train,tss,val,eval_to_train,12.0,0.046875,0.002197265625,0.9924609375
flow,synthetic_large_zoom,train,tss,val,train_to_eval,12.0,0.046875,0.002197265625,0.998649875
flow,synthetic_large_zoom,train,tss,val,eval_to_train,16.0,0.0625,0.00390625,0.994813232421875
flow,synthetic_large_zoom,train,tss,val,train_to_eval,16.0,0.0625,0.00390625,0.9988661875
flow,synthetic_large_zoom,train,tss,val,eval_to_train,24.0,0.09375,0.0087890625,0.99696533203125
flow,synthetic_large_zoom,train,tss,val,train_to_eval,24.0,0.09375,0.0087890625,0.9991485
flow,synthetic_large_zoom,train,tss,val,eval_to_train,32.0,0.125,0.015625,0.998052978515625
flow,synthetic_large_zoom,train,tss,val,train_to_eval,32.0,0.125,0.015625,0.9993385625
flow,synthetic_large_zoom,train,tss,val,eval_to_train,48.0,0.1875,0.03515625,0.999375
flow,synthetic_large_zoom,train,tss,val,train_to_eval,48.0,0.1875,0.03515625,0.9995266875
flow,synthetic_large_zoom,train,tss,val,eval_to_train,64.0,0.25,0.0625,0.9999267578125
flow,synthetic_large_zoom,train,tss,val,train_to_eval,64.0,0.25,0.0625,0.999617625
flow,synthetic_large_zoom,train,middlebury,val,eval_to_train,0.5,0.001953125,3.814697265625e-06,0.879974365234375
flow,synthetic_large_zoom,train,middlebury,val,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.0053418125
flow,synthetic_large_zoom,train,middlebury,val,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,0.961883544921875
flow,synthetic_large_zoom,train,middlebury,val,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.0053418125
flow,synthetic_large_zoom,train,middlebury,val,eval_to_train,1.0,0.00390625,1.52587890625e-05,0.9769694010416666
flow,synthetic_large_zoom,train,middlebury,val,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.0166003125
flow,synthetic_large_zoom,train,middlebury,val,eval_to_train,1.5,0.005859375,3.4332275390625e-05,1.0
flow,synthetic_large_zoom,train,middlebury,val,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.017739625
flow,synthetic_large_zoom,train,middlebury,val,eval_to_train,2.0,0.0078125,6.103515625e-05,1.0
flow,synthetic_large_zoom,train,middlebury,val,train_to_eval,2.0,0.0078125,6.103515625e-05,0.0290288125
flow,synthetic_large_zoom,train,middlebury,val,eval_to_train,3.0,0.01171875,0.0001373291015625,1.0
flow,synthetic_large_zoom,train,middlebury,val,train_to_eval,3.0,0.01171875,0.0001373291015625,0.0440101875
flow,synthetic_large_zoom,train,middlebury,val,eval_to_train,4.0,0.015625,0.000244140625,1.0
flow,synthetic_large_zoom,train,middlebury,val,train_to_eval,4.0,0.015625,0.000244140625,0.0623461875
flow,synthetic_large_zoom,train,middlebury,val,eval_to_train,6.0,0.0234375,0.00054931640625,1.0
flow,synthetic_large_zoom,train,middlebury,val,train_to_eval,6.0,0.0234375,0.00054931640625,0.1053655625
flow,synthetic_large_zoom,train,middlebury,val,eval_to_train,8.0,0.03125,0.0009765625,1.0
flow,synthetic_large_zoom,train,middlebury,val,train_to_eval,8.0,0.03125,0.0009765625,0.157077
flow,synthetic_large_zoom,train,middlebury,val,eval_to_train,12.0,0.046875,0.002197265625,1.0
flow,synthetic_large_zoom,train,middlebury,val,train_to_eval,12.0,0.046875,0.002197265625,0.259036375
flow,synthetic_large_zoom,train,middlebury,val,eval_to_train,16.0,0.0625,0.00390625,1.0
flow,synthetic_large_zoom,train,middlebury,val,train_to_eval,16.0,0.0625,0.00390625,0.3508775625
flow,synthetic_large_zoom,train,middlebury,val,eval_to_train,24.0,0.09375,0.0087890625,1.0
flow,synthetic_large_zoom,train,middlebury,val,train_to_eval,24.0,0.09375,0.0087890625,0.499041375
flow,synthetic_large_zoom,train,middlebury,val,eval_to_train,32.0,0.125,0.015625,1.0
flow,synthetic_large_zoom,train,middlebury,val,train_to_eval,32.0,0.125,0.015625,0.6107546875
flow,synthetic_large_zoom,train,middlebury,val,eval_to_train,48.0,0.1875,0.03515625,1.0
flow,synthetic_large_zoom,train,middlebury,val,train_to_eval,48.0,0.1875,0.03515625,0.7578235625
flow,synthetic_large_zoom,train,middlebury,val,eval_to_train,64.0,0.25,0.0625,1.0
flow,synthetic_large_zoom,train,middlebury,val,train_to_eval,64.0,0.25,0.0625,0.846736625
flow,synthetic_random_flipping,train,flyingthings,test,eval_to_train,0.5,0.001953125,3.814697265625e-06,0.6981812221780249
flow,synthetic_random_flipping,train,flyingthings,test,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.6795990625
flow,synthetic_random_flipping,train,flyingthings,test,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,0.9641049732059854
flow,synthetic_random_flipping,train,flyingthings,test,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.7287135625
flow,synthetic_random_flipping,train,flyingthings,test,eval_to_train,1.0,0.00390625,1.52587890625e-05,0.9966573824326015
flow,synthetic_random_flipping,train,flyingthings,test,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.7641876875
flow,synthetic_random_flipping,train,flyingthings,test,eval_to_train,1.5,0.005859375,3.4332275390625e-05,0.9991195294622426
flow,synthetic_random_flipping,train,flyingthings,test,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.81740825
flow,synthetic_random_flipping,train,flyingthings,test,eval_to_train,2.0,0.0078125,6.103515625e-05,0.9992278424225901
flow,synthetic_random_flipping,train,flyingthings,test,train_to_eval,2.0,0.0078125,6.103515625e-05,0.8558725625
flow,synthetic_random_flipping,train,flyingthings,test,eval_to_train,3.0,0.01171875,0.0001373291015625,0.9993332921776673
flow,synthetic_random_flipping,train,flyingthings,test,train_to_eval,3.0,0.01171875,0.0001373291015625,0.9050595625
flow,synthetic_random_flipping,train,flyingthings,test,eval_to_train,4.0,0.015625,0.000244140625,0.999376798930921
flow,synthetic_random_flipping,train,flyingthings,test,train_to_eval,4.0,0.015625,0.000244140625,0.9317916875
flow,synthetic_random_flipping,train,flyingthings,test,eval_to_train,6.0,0.0234375,0.00054931640625,0.9994225403809711
flow,synthetic_random_flipping,train,flyingthings,test,train_to_eval,6.0,0.0234375,0.00054931640625,0.9576665
flow,synthetic_random_flipping,train,flyingthings,test,eval_to_train,8.0,0.03125,0.0009765625,0.9994564798385654
flow,synthetic_random_flipping,train,flyingthings,test,train_to_eval,8.0,0.03125,0.0009765625,0.970163625
flow,synthetic_random_flipping,train,flyingthings,test,eval_to_train,12.0,0.046875,0.002197265625,0.9995083667048055
flow,synthetic_random_flipping,train,flyingthings,test,train_to_eval,12.0,0.046875,0.002197265625,0.9817824375
flow,synthetic_random_flipping,train,flyingthings,test,eval_to_train,16.0,0.0625,0.00390625,0.9995535494806564
flow,synthetic_random_flipping,train,flyingthings,test,train_to_eval,16.0,0.0625,0.00390625,0.9871936875
flow,synthetic_random_flipping,train,flyingthings,test,eval_to_train,24.0,0.09375,0.0087890625,0.9996101152433138
flow,synthetic_random_flipping,train,flyingthings,test,train_to_eval,24.0,0.09375,0.0087890625,0.9919399375
flow,synthetic_random_flipping,train,flyingthings,test,eval_to_train,32.0,0.125,0.015625,0.9996501302828232
flow,synthetic_random_flipping,train,flyingthings,test,train_to_eval,32.0,0.125,0.015625,0.99466125
flow,synthetic_random_flipping,train,flyingthings,test,eval_to_train,48.0,0.1875,0.03515625,0.9996974080869208
flow,synthetic_random_flipping,train,flyingthings,test,train_to_eval,48.0,0.1875,0.03515625,0.9977144375
flow,synthetic_random_flipping,train,flyingthings,test,eval_to_train,64.0,0.25,0.0625,0.9997394483204018
flow,synthetic_random_flipping,train,flyingthings,test,train_to_eval,64.0,0.25,0.0625,0.9991985
flow,synthetic_random_flipping,train,kitti2015,val,eval_to_train,0.5,0.001953125,3.814697265625e-06,0.6763066782239069
flow,synthetic_random_flipping,train,kitti2015,val,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.239594
flow,synthetic_random_flipping,train,kitti2015,val,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,0.9319714399047997
flow,synthetic_random_flipping,train,kitti2015,val,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.2705805625
flow,synthetic_random_flipping,train,kitti2015,val,eval_to_train,1.0,0.00390625,1.52587890625e-05,0.9971498670427666
